listing_id,interest_level
7077517,2
7145715,2
7214463,2
7055081,2
7003679,2
6975364,2
7011800,2
6970901,2
7205961,2
6979192,2
7076298,2
6974106,2
7016420,2
7040844,2
7017743,2
6957759,2
6963732,2
7051376,2
7020383,1
6980621,2
6992240,2
7218515,2
6960117,2
7062556,2
7049251,2
7034813,2
7061302,2
7102126,1
7012997,2
6968666,2
6953785,2
7014848,2
7002361,2
7004853,2
6989372,1
7032410,2
7222592,1
6981183,2
6954031,2
7064961,2
6962922,2
7067220,2
7022227,2
7194489,2
6962427,2
7077585,2
7017694,2
6990177,2
6973708,2
7030924,1
7044322,2
7239704,2
7075781,2
7007699,1
7031715,2
7082133,2
7012774,2
7105390,2
7052624,2
7006018,2
7033696,2
7045027,2
7061919,2
7162579,1
6965924,2
7012023,2
6976704,2
6964179,2
6977265,2
7127656,2
6989829,2
7040777,2
7068739,2
6961695,2
7199632,2
7272858,2
6959447,2
6979442,2
7006619,2
7024128,2
6993920,2
6960942,2
6952331,2
7025869,2
6960276,2
7006671,2
7031264,2
7162420,2
7010149,2
6954920,2
7056083,2
6973683,2
7045475,2
7244139,2
7124662,2
6956054,2
7038418,2
6969623,2
7053706,2
7078857,2
7197057,1
7031649,2
6987643,1
7034040,2
7027098,2
7006002,2
7013984,2
7067869,2
7089950,2
7078075,2
6988688,2
6960027,2
6998119,2
7011701,2
7036240,2
7045680,2
7036223,2
7166765,2
6975635,2
7003341,2
7046992,2
6967294,2
6953734,2
6992407,2
7000065,2
6964224,2
6974378,2
7164761,2
6974078,2
6965059,2
7055323,2
6967957,2
6998547,2
7024424,2
6973503,2
7101016,2
7067893,2
6962012,2
6960884,2
7053110,2
7070581,2
7057319,2
7217104,2
6974703,2
7031709,2
7010432,2
7023125,1
7011738,2
6993301,2
7067187,2
6974364,2
6991913,2
6980554,2
7128591,2
7078656,2
6986996,2
6982785,2
7002866,2
6990756,2
6982047,1
7113695,2
6975650,2
6964737,2
7074163,1
7045139,2
7057611,2
7066153,2
6957645,2
7100669,2
7080300,2
6984963,2
6993200,2
7074287,2
7016140,2
7013961,2
6962443,2
7067660,2
7060008,2
7072403,2
6974039,2
7042484,2
7000782,2
7112644,2
7020072,1
6973598,2
7035421,2
7072590,1
6977627,2
6963921,2
7068308,2
7019648,2
7052022,2
6981626,2
7026885,2
7141176,1
6984516,2
6966703,2
7003847,2
7048381,2
7024643,2
7042890,2
7161245,2
7093084,2
6958498,2
6952454,2
6966944,2
7049098,2
7007161,2
7133315,2
6989197,2
7054331,2
7077448,2
7078555,2
7006401,2
6960569,2
7013070,2
7075271,2
6988272,2
7025392,2
7063930,2
6978973,2
7048434,2
7017116,2
7053418,2
6970677,2
6967047,2
7079263,2
7056771,2
7055204,1
7071253,2
6965901,2
7052289,2
7033367,2
7060503,1
6987617,2
6996145,2
6967453,1
7015202,2
7030402,2
7070228,2
6977809,2
6961664,2
7066218,2
7031767,2
7022917,1
7072076,2
7024442,2
7083262,2
7055873,2
7032592,2
7026448,2
7066138,2
7018721,2
7064255,2
7078932,2
6980819,2
7027249,2
7064397,2
7096069,2
7066193,2
7023894,2
6975812,1
7001754,2
7047326,2
7078868,2
7020392,1
6985046,2
6961180,2
6997033,2
7232193,1
7156453,2
7028828,2
7071906,1
7026467,2
7145059,2
7018979,2
7070454,2
6983878,2
7007944,2
7062698,2
6956995,2
7195616,2
6962346,2
7025742,2
6959576,2
7068707,2
7005702,2
7065433,2
7082272,2
7176475,2
6982963,2
6972381,2
6955567,2
7028400,2
7110285,2
6967622,2
7004506,2
7024005,2
7080242,2
7035301,2
6991104,2
7063976,2
7078049,2
7146167,2
7026084,2
6994376,1
7034416,2
7056642,2
7051378,2
7042762,2
7050542,2
7082043,2
7012716,2
6975018,2
7002318,2
7067312,2
7055342,2
6995070,2
7034283,2
7008642,2
7038114,2
7022387,2
7071395,1
7062930,2
7060129,2
7028254,2
6985256,2
6989032,2
6996991,2
7072321,2
7034642,2
6993131,2
7063018,2
7106442,2
7057296,2
7046008,2
6999453,2
6969372,2
7057383,2
7000433,2
6985361,2
6959815,2
6980012,2
7227052,2
7007585,2
7024802,2
7050775,2
6971337,2
6954907,2
6968880,1
6955937,2
7022999,2
6966852,2
7036650,1
7215665,2
7055256,2
6987424,2
7040273,2
7036362,2
6965378,0
6987894,2
6982781,2
7034922,2
7055504,2
7065224,2
7052170,2
7061417,2
7023196,2
6994697,2
7188549,2
6960192,2
7029669,2
6979609,2
7049779,2
7027741,2
6955540,2
7013281,1
6970843,2
7075785,2
6952988,2
7032745,2
7038064,2
7178408,2
7046775,2
7019974,2
7078766,2
6990684,2
6975521,2
6954604,2
7099061,2
6956734,2
7000371,2
7021720,2
7047345,2
7036160,2
7020781,2
7024088,2
7006057,2
7201035,2
7066289,2
6981914,2
7010703,2
6993773,2
7017051,2
7214931,2
7013845,2
7018916,2
7042559,2
7060333,2
7032124,2
7023817,2
7033537,2
7071590,2
7010506,2
7005340,2
6966465,2
7163420,2
7038043,2
7042225,2
7077576,2
7063296,2
7070323,1
7039576,2
7172518,2
7021478,2
7004446,2
7002853,2
7058527,2
7211616,2
7083758,1
7036649,2
6998510,2
7041303,2
6960193,2
6958587,2
7058961,2
7120518,2
7070770,2
6983069,2
7077749,2
6978901,2
7068317,2
7217600,2
6972677,2
7021865,1
7056596,2
7075338,2
7011138,2
6956537,2
7034086,2
7005136,1
6992178,2
6956918,2
7083550,2
6962860,2
6994144,1
7224414,2
6959702,2
7056840,2
6996211,2
7006290,2
7221948,1
6992565,2
7038613,2
7073776,2
7032404,2
7008360,2
7054301,2
6955604,2
7005521,2
7200944,2
6956619,2
6998445,2
6986201,2
7032514,2
7218990,1
7057400,2
7022365,2
7074948,2
6967273,2
7014368,2
7066214,2
7045272,2
7006512,2
7035924,2
7150119,2
7060074,2
7077479,2
6999606,2
6965757,2
7026508,2
7084120,2
6986421,2
6964425,2
7032088,2
6975817,2
6983615,1
7065077,2
6988860,2
6978087,2
7013186,2
7048508,2
7073025,2
7149027,2
7059438,2
7005763,2
6962806,2
7006284,2
7195121,2
7074139,2
6989572,2
6984915,2
7009065,2
7033219,2
7065055,2
7012329,2
6970681,2
6977605,2
6965221,2
6974697,2
6982478,2
7043602,2
7082605,2
7021956,2
6987925,2
7029063,2
6953209,1
7176649,2
7157880,2
7112506,2
6952147,2
6978615,1
6967174,2
6989865,2
6979239,2
7078495,1
7050377,2
6975816,2
7081908,2
7073114,2
7071026,2
6989418,1
6988191,2
6968073,1
6954662,2
7019922,2
7171807,2
7046123,2
6969306,2
6962236,2
7005756,2
6953122,2
6995004,2
6975718,1
6973575,2
7073011,2
7071199,2
6990162,2
6976573,2
6988350,2
7052966,2
7067010,2
7013607,2
7116511,2
7047956,2
6988871,2
7059010,2
7066018,2
7077014,2
7083217,2
7021179,2
7046096,2
6960022,2
7082382,2
6988046,2
6966998,2
7083121,2
7019441,2
7047617,2
7068842,2
7005243,2
7011320,2
7165764,2
6980954,2
7019046,2
7043773,2
6983455,2
6985319,2
6960499,1
6960538,2
7048947,2
7067494,2
7022765,2
7078298,2
7000777,2
7008231,1
6968011,2
6974120,2
7011178,2
6972640,2
7005399,2
6996416,2
6964148,2
7071103,2
6977687,2
7006271,2
7092649,2
7009658,2
7068536,2
7034020,2
6999940,1
6976152,2
7066573,2
6971813,2
7009018,2
6978870,2
7055396,2
7001957,2
6954201,2
7170645,2
7026615,2
6963318,2
6994542,2
6968027,2
7026667,2
7104996,1
7057860,2
7059031,2
7025571,2
7036558,2
6990848,2
6998390,2
6969327,2
6995527,2
6994744,2
7008279,2
7065605,2
6998652,2
7045217,2
6983376,2
7039068,2
7070488,2
7084041,2
7012551,2
6962481,2
7055890,1
7141428,2
6984715,2
7013044,2
7083186,2
6983623,2
7037534,2
6974187,2
6982083,2
6959090,2
6982722,2
6993857,2
6968860,2
7078872,2
6966678,2
7049718,2
6987852,2
7187186,1
7069860,2
6989027,1
6977616,2
7038251,2
7051458,2
6960625,2
6990639,2
6965143,0
7033040,1
7032042,2
6977736,2
7123546,2
7000728,2
6990253,2
7064925,2
6982163,2
6967252,2
7128149,2
7075056,2
6971810,2
6961832,2
7002552,2
7078664,2
7203561,2
6997525,2
7066829,2
7083258,2
6970688,2
7045601,2
6954561,2
6955075,2
7021212,2
7075082,2
7039278,2
7061483,2
7077972,1
7025352,2
7061786,2
7032233,2
7032213,2
6956910,2
6964672,2
6984666,2
7045024,2
6954490,0
7088514,2
7047497,2
6972686,2
7056339,2
7049887,2
6983168,2
7044647,2
6990837,2
7148634,2
7688169,2
7030505,2
7061229,2
7081926,2
7013626,2
7035756,2
7021161,2
7074716,2
6999486,2
7019472,2
6961154,2
6973540,2
7144659,2
6998533,2
7014891,2
7050167,2
7044059,2
7006478,2
6961841,2
7045136,2
7003595,2
6977942,2
7032212,2
7043972,1
7074401,2
6990832,2
7066377,2
7015925,2
7057345,2
7015857,1
7042051,2
7005534,2
7040145,2
6953068,2
7000408,2
7069524,2
7056045,2
7082306,2
7022583,2
7084140,2
6989945,2
7131035,2
7004262,2
7024995,2
7037378,2
6961509,2
6980229,2
7022800,2
7022454,2
7040441,2
7055652,2
7044755,1
7076434,2
6971922,0
7083790,2
6962384,2
7066033,2
6984795,2
7022838,2
6974778,2
7082545,2
6992843,2
7028135,2
7220796,2
7005327,2
7007908,2
7001003,2
7039366,2
6985185,2
7052944,2
7448917,2
6966010,2
7032916,2
6960018,2
7027953,2
7050549,2
7243876,2
7027059,2
7041240,2
7021336,2
7075925,2
6978876,2
7031721,2
7147032,2
7000794,2
7013378,2
7027673,2
7043809,2
7234325,2
7111911,2
6982516,2
7038572,2
7011168,2
7018022,2
7022213,2
7034329,2
7013728,2
7067519,2
7065329,2
7081634,2
7005516,2
7061954,2
6972275,2
7002186,2
7076457,2
6987809,1
6992340,2
7018109,2
7040868,2
7166319,2
7007027,2
7033691,2
6962505,2
7035945,2
7006811,2
7030488,2
7063516,2
7000331,2
6969270,2
7004261,2
7038722,2
7021342,2
7134374,2
6968514,2
7053805,1
7031090,1
6957235,2
7069682,2
7001398,2
6960039,2
7208654,2
7675632,2
6999761,2
7028284,2
7026036,1
6960278,2
7064796,2
6998644,2
7004531,2
6979443,2
7012136,2
7099536,2
7017535,2
6968506,2
7002484,2
6956105,2
7007564,1
7020275,2
7182286,1
6994976,2
6953921,2
7071674,2
6966098,2
7105040,2
7163974,2
7033290,2
6977483,2
7031867,2
7077512,2
7047705,2
6983484,1
7072392,2
7034072,2
7028520,2
6959800,2
7044395,2
7190154,2
6997649,2
7048845,2
6956476,2
7049587,2
7037252,1
7004128,2
6981160,2
7075953,2
6985351,2
6971292,2
7065516,2
7013497,1
7022351,2
6967154,2
6995878,2
6979606,2
7018985,2
6965410,2
7092523,2
7083633,2
7067879,2
7037171,2
7004730,2
7054747,2
6963056,2
7061330,2
6954468,2
7062445,2
7174968,2
7082695,1
6967317,2
6973391,2
6988048,2
7056695,2
6985062,2
6994433,2
6989449,2
7043815,2
6957414,2
6985297,2
6971705,2
6974253,2
7178195,2
7016596,2
6973136,2
7023427,2
6981211,2
7041676,2
7063459,2
7062681,2
7008650,2
7006830,2
6963820,2
7063053,2
6953424,2
7043613,2
6989984,2
7069668,2
6969610,1
7069633,2
6960460,2
7069954,2
7011615,2
7133128,2
7049790,2
7037437,2
6983521,2
6990881,2
7052760,2
7035024,2
7032584,2
7007911,2
6952889,1
7056287,2
7014720,2
7048412,2
6995833,2
7033234,1
6993777,1
7110135,2
6968357,2
7070983,2
7034300,2
6991195,2
6956310,2
7057632,2
7003610,2
6986690,2
6962434,2
7015143,2
6993126,2
7055242,2
7029099,2
7162706,2
6996455,2
6994122,2
7042223,2
6958718,2
6957281,2
7019537,2
7105061,2
7015682,1
7008303,2
7072325,2
7066580,2
7039349,2
7193709,2
7033074,2
7053820,2
7063237,2
7052365,2
7041542,2
7042565,2
6964008,2
7194211,2
7016374,2
6973887,2
7051939,2
6978749,2
6972969,2
6960228,2
6958965,2
7021965,2
7132878,2
6991326,2
6980813,2
7001752,2
7042584,2
7006317,2
6976310,1
6964533,2
7012726,2
7064970,2
7014393,2
6958030,2
7213766,2
6993208,2
7020841,2
7047074,2
6978469,2
7041671,2
6955127,2
6962942,2
7132460,2
7041567,2
6957200,2
7062499,2
7022406,2
7021044,2
6988802,2
7099397,2
7074090,2
6952363,2
7075064,2
7020294,2
7017761,2
6953996,1
6969664,2
6982986,2
7136003,2
7075375,2
6967664,2
6964335,2
6980589,2
7050821,2
7177543,1
7062313,0
6972965,2
6957120,2
7015224,2
7063969,2
6995925,2
7051452,2
7070261,1
7127147,2
7076431,1
7031315,2
6961697,2
6975798,1
6978970,1
7079578,2
7071344,2
7043595,2
6966408,2
7024841,2
6971749,2
7123444,2
6985091,2
6968118,2
7054245,2
6974912,2
7054764,2
6977430,2
7037760,2
7100391,2
7078577,2
7084054,2
7057888,2
7072563,2
7007051,2
7061750,2
7233490,2
7061195,2
7021067,2
7057488,2
6969012,2
6999181,1
7104388,2
6960590,2
7065572,2
6976341,1
7034287,2
7091593,2
7078468,1
6990325,2
7041169,1
7034138,2
7184579,1
7068341,2
7061565,1
7001049,2
6978354,2
7016990,2
7025032,2
7039637,1
7234366,2
7006762,2
6964523,2
7070157,2
7069757,2
6963877,2
6991245,2
7082649,1
7042590,2
7040409,2
7029466,2
6961709,2
7013527,2
7055126,2
6972647,1
6958237,2
6970805,2
7531304,2
7006881,2
7061986,2
7017465,2
7006677,2
7003160,2
6972606,2
7008199,2
6972623,2
7098616,2
7124868,2
7017476,2
7054326,2
6956502,2
7043858,2
7033097,2
7119234,2
6994753,2
7066642,2
6967010,2
7082559,2
6991883,2
7125701,2
7006587,2
6999969,2
7071993,2
6957641,2
7073269,2
7020425,2
7054079,2
6962583,2
7033338,2
7111102,2
6955093,2
7076066,2
7075603,2
7010503,2
7021128,1
7017748,2
7040347,2
7199957,2
6975941,2
7002612,2
7056013,0
7003368,2
7037500,2
6951918,2
6971251,2
7581427,2
7024821,2
6990834,1
6992895,2
7066534,2
6991540,1
6997671,2
6964282,2
7059021,2
7120979,2
7052264,2
7023265,2
7022984,2
7192289,2
6967772,2
7058630,2
6974441,2
6952359,2
6963226,2
7088866,2
7064251,2
6972823,2
7063810,2
7289041,2
7033825,2
7009638,2
7054621,2
7217973,2
7111962,2
7135420,2
7006272,2
6968178,2
7064926,2
6963717,1
6984021,2
7129773,2
7007165,2
7076410,2
7004901,2
7048011,2
7017341,2
6958749,2
7052463,2
6991424,2
7032436,0
6980725,2
7063445,2
7040834,2
6970207,2
7155600,2
7023279,2
7078806,1
6967846,2
7019035,2
7224413,2
7044969,2
7074031,2
7077937,2
7143771,2
7048321,2
7050882,0
7065139,2
7003877,2
6990335,2
7045899,2
7042802,2
6974827,2
7058371,2
6960220,2
6980802,2
7062524,2
7069439,2
6986803,2
6987041,0
7082553,2
7074582,2
7083722,2
6960544,2
7181916,2
7068145,2
7023305,2
6980846,2
7058798,1
6953045,2
7039982,2
6964803,1
7223831,2
7056623,2
7016024,2
6984241,2
6968396,2
7050258,2
7206817,2
7134782,2
7026196,2
6967334,2
7056705,2
6999996,2
7048656,2
7129625,2
7008387,2
6994424,1
7055585,2
7008049,1
7069922,0
6974329,2
7060212,2
7180072,2
6955592,2
7044584,1
6987278,2
6953937,2
7022112,2
6969722,2
7036813,2
7024632,2
6962438,2
6954843,2
7070296,2
7041522,2
7071957,1
7070978,2
7052529,2
6953222,1
6964343,2
6981166,2
7059359,2
7091420,2
7081774,2
7013450,2
7061407,2
6962323,2
7066124,2
6969824,2
7042556,2
7079723,2
7055999,2
6966000,2
7019430,2
7071684,2
7048776,2
7044579,2
6971674,2
7019948,1
6975490,2
6978369,2
7079801,2
7065163,2
7064773,2
7025613,2
7027779,2
7088925,2
7067621,2
7014307,0
7020316,2
7007459,2
7043423,2
7047094,2
6980651,1
6960212,2
7048650,2
7066381,2
7029780,2
7102896,2
6970732,2
7083086,2
7076442,2
6991331,2
6970765,2
7023490,2
7154121,2
6980389,2
7015943,2
7014936,2
6955334,2
6953425,2
7153804,2
7039865,1
7051491,2
7027663,2
6983326,1
7056986,2
6991421,2
7031820,2
6994629,2
7064124,1
7058454,2
7047075,2
7059097,2
7065751,2
7158685,2
6965653,2
7019642,2
6960927,2
6987074,2
7069707,2
7080418,2
7003172,2
7046711,2
7044557,2
6966321,2
7057303,2
6959743,2
7032251,2
7015714,2
6979573,2
7466394,2
7029770,2
7044442,2
6973601,1
7049314,2
7083762,2
6988632,2
6981912,2
7047225,2
7036285,1
6980827,1
7044169,1
7044220,2
7042725,2
7007936,2
7054594,2
7067896,2
6962278,1
7073743,2
6963832,1
6984497,2
7016266,2
7084256,2
7140556,1
6980782,2
6982954,2
7038113,2
7064440,2
6983153,1
7196544,2
7008260,2
7083742,2
7033874,2
6959905,1
6995729,2
6983237,2
6969574,2
7080164,2
7016624,2
6999733,2
7033920,2
7005420,2
7008915,2
7036395,2
7147155,2
7044398,2
6988708,2
7038774,2
6996885,2
6985930,2
7095947,2
7033287,2
6989065,2
7019369,2
7013612,2
7023965,2
7063537,2
7063653,2
7100781,2
6963494,2
7076518,2
6989774,2
6987344,2
7070556,2
6953540,2
6954291,2
7071004,2
7137117,2
7068113,2
7038385,2
6952107,2
7023238,2
6989481,2
7043414,2
6989143,2
7051918,2
7008971,2
7054551,2
7035911,2
7058742,2
6975480,2
6966185,2
6988523,1
7046000,2
7194822,1
7034441,2
7078860,2
6971508,2
6954187,2
7078784,2
7016224,2
7013726,1
7009515,2
6984746,2
6988417,2
7076885,0
7070359,2
6983479,2
7065707,2
7023163,2
7012032,2
7214145,2
7082199,2
7063323,2
7020424,2
7067143,2
7015734,2
7057627,2
7043643,2
7211217,2
7052477,2
7077199,2
7082903,2
6978554,2
7078925,2
6964259,2
7027096,2
7076658,2
6978562,2
7082348,2
7006446,2
7306198,2
7032770,1
6952548,1
7031902,2
7065030,2
6959543,2
6980342,2
7006892,1
6960432,2
6998505,2
7191611,2
6976003,2
7057657,2
7032156,1
7023723,2
7158101,1
7015195,2
7057007,2
6985104,1
6989123,2
6999258,2
7220136,2
7021662,2
7080834,2
6985313,2
7030011,2
7010130,2
7064807,2
7074205,2
7079891,2
7029375,2
7021932,1
7041901,2
6966912,2
7067425,2
7024279,2
7009704,2
7017153,2
7014512,2
7191022,2
6956079,2
6952776,2
7040126,2
7046376,2
6986432,2
7223374,2
7013797,1
6978782,2
7017065,2
7050546,2
7003801,2
7011923,1
7076857,2
6960173,1
7007836,2
7170514,2
7001122,2
7021372,2
7016731,2
7042162,2
7045494,2
6980853,2
6978567,2
7024515,2
6961595,2
7055254,2
7019906,2
7093493,2
6964294,2
7083895,2
7050108,2
7041766,2
6963182,2
7032844,1
7007350,2
7026089,2
6959341,1
6969260,2
7061179,2
7054905,2
7039172,2
6957749,2
6954388,2
7004283,2
7014272,2
7057580,2
6971787,2
6969047,2
6973513,2
6963799,2
7095414,2
7075324,2
7042353,2
7064287,2
7074650,2
7078792,2
7026534,2
7215333,1
7205327,2
7011961,2
7078524,2
7053385,2
7018063,2
7032525,1
7010029,2
7068154,2
7173021,2
7019951,1
6987061,2
7052757,2
6988279,2
7122039,2
6966858,2
6976448,2
6974588,2
7045147,2
6952843,2
6984747,2
6983481,2
7177373,2
6955733,2
6979892,2
7024712,2
6955074,2
6980636,2
7016878,2
7059181,2
6965697,2
7202109,2
6954292,2
7081671,2
7070092,2
7073066,1
7055245,1
7167573,2
7019143,2
7032798,2
7009406,2
6966360,2
7052994,2
6979133,2
6953995,2
7024068,1
6958094,2
6963994,2
7026204,2
6998007,1
7006986,2
7205643,2
7042207,2
7062600,2
7037424,2
7047310,2
6983804,2
7039788,2
7044794,2
7103982,2
7053412,2
7057670,2
7068103,2
6980541,1
6963913,2
7038970,2
7067075,1
7038115,2
7057648,2
7009785,2
7038498,2
7031583,2
7056439,2
7042403,2
7217727,2
6968661,1
7003491,0
7011689,2
6967784,1
7082467,2
7134553,2
6963734,2
7010096,2
7062353,2
7041470,2
7083256,2
7040340,2
7383797,2
6980614,2
7064705,2
7065570,2
6996679,2
7206224,2
6976441,2
7081912,2
7023598,2
7007973,2
7485503,2
7091819,2
7073553,2
6969080,2
7003985,2
7047766,2
6970070,2
7076596,1
6959670,2
7079615,2
7048470,2
7121570,2
7012027,2
6985945,2
7072081,2
7063427,2
7071455,2
7000789,2
7075185,2
6980817,2
7210227,2
7070331,2
7012581,2
7002990,2
7055705,2
6974791,2
7075519,2
6974658,2
7031642,2
7044194,2
7067113,2
7026321,2
7215835,2
6953919,2
7061010,2
7055887,2
6953992,2
6966572,2
7130379,2
7010365,2
7044294,2
6956083,2
6957042,2
7012660,1
7017240,2
6955863,2
6978563,2
7024723,2
7031394,2
6954400,2
6989935,2
7000701,2
6953391,2
7034408,2
6982319,2
7097146,2
7075487,2
7031844,2
7063774,2
6997960,2
7054403,2
7080151,2
6971442,2
7016790,2
7214660,2
7042918,2
6994996,2
6958332,2
7074545,2
7015042,2
6952954,1
7030216,2
6954085,2
6985291,2
7074664,2
7068328,2
6972746,2
7082385,2
6968640,2
6955981,2
6957451,2
6957836,2
6994537,2
6957915,2
7221316,2
7059628,2
7038529,2
7032600,2
7031868,2
7073742,2
7056817,2
6974087,2
7124697,2
6964610,1
7003868,2
7043701,2
7040040,2
6991999,2
6992903,2
7215503,2
7005599,2
6974482,2
7024177,1
7023179,2
7055908,2
6990757,2
7176933,2
7076579,1
6974117,2
6985594,2
7034753,2
7057640,2
7064018,2
7230955,2
7037737,2
6962882,2
6967327,2
7055481,2
6978001,2
7041073,2
6978669,2
7060413,2
6992204,2
7019717,2
7057721,1
7059113,2
7078795,2
7055636,2
7225401,2
6985265,2
7061595,2
6954381,2
6955348,2
7168641,2
7030808,2
7017480,2
7079359,2
6957002,2
7076315,2
7004018,2
7055255,2
7025841,1
7020605,2
6998294,2
7008351,1
7064718,2
7010498,2
6968586,2
7144943,2
7032620,1
6979651,1
6966482,2
7066439,2
7033677,2
6965528,2
7117674,2
6979770,2
7039466,2
7080373,2
7013796,2
7055703,2
7044756,2
7025243,1
6989824,2
7191552,1
7078142,2
7079576,2
7055793,2
7063220,2
7148765,2
7040820,2
7056057,2
7033609,2
7076228,2
7005292,2
7181413,1
6993468,2
7040005,2
6989922,2
6982263,2
6987802,2
7071431,2
6990915,2
7008449,1
7121610,2
7064710,2
6992158,2
7035937,2
6958010,2
7045462,2
7216536,1
7069176,2
7037677,2
6966591,2
6998437,2
6969802,2
6980337,2
7062187,2
7049475,2
6969253,2
7052385,2
7232073,1
6999762,2
7724353,2
7063126,2
7064493,2
6956517,2
7178841,2
7070043,2
7074114,2
7063469,0
6959653,2
7082436,2
6975947,2
7053753,2
7210648,2
7077515,2
7161593,2
7000352,2
6981208,1
6962045,2
7016660,2
6988576,2
7067326,2
7050966,2
6961357,2
7168019,2
7037633,2
7057995,2
6962216,2
7036946,2
7029184,2
6972097,2
7007870,2
6987198,2
7166056,2
7052083,2
6994571,2
7019821,2
7017421,2
7079965,2
7215033,2
6984775,2
7013744,2
6994300,1
7077780,2
7395263,2
6960595,2
6988967,2
7022490,2
7068817,2
7172263,2
6987619,2
6977997,2
7010220,1
7461133,2
6988705,2
7076335,2
7065005,2
6987642,2
7080304,2
7065321,2
7014513,2
6959885,2
7117539,2
7024067,2
7012410,2
7032443,2
7018162,2
6998674,2
6975720,2
7037550,1
7056325,2
7048487,2
7033612,2
7073366,2
7065717,2
7049164,2
6959732,2
7018265,2
7065640,2
7056646,2
7060302,2
7007857,2
7129091,2
6955554,2
7004256,2
7003834,2
6978921,2
7067867,2
7017655,2
7205457,2
7076203,2
7059959,2
6963452,2
6984884,2
7036630,2
7041536,2
7233118,2
7034613,2
7062659,2
6959440,2
7068178,2
6976009,2
7041380,2
7089684,2
6954430,1
6960666,2
6983915,2
6961640,2
7013863,2
6988720,2
7042507,2
7048051,2
6987162,2
7072887,0
7053617,2
7120259,2
6956784,2
7043134,2
7000204,2
7054647,2
7034508,2
7008515,2
6963088,2
6982136,2
7023394,2
6958371,2
6984375,2
6970098,2
7081725,2
7073081,2
7069531,2
6966813,2
6969285,1
7074328,2
7170596,2
7049661,2
6973249,2
6958948,2
6997620,2
6995074,2
7145990,2
6967211,2
7056778,2
7079684,2
7056308,2
7081755,0
7034726,2
7016850,2
7102379,2
6987426,2
7033708,2
7029685,2
7073915,2
7081432,2
7121837,2
6998766,2
7044382,2
6959144,2
6960427,2
6983786,2
7029488,2
7200611,2
6982643,2
6967561,2
6988246,2
7062921,2
7102655,2
7009767,2
6998862,2
7044253,2
6964002,2
7031220,2
6999033,2
7032433,2
7122447,2
7000428,2
7015613,2
7030837,2
7046203,2
6997317,2
6978110,2
7102071,2
7041638,2
7006974,2
7053664,2
6999538,2
7017677,2
7054552,2
7081570,2
7045958,2
6964080,1
6992358,2
7001518,2
7104227,2
7000863,2
6991288,2
7010923,2
6984685,1
7023296,2
7018315,2
7081791,2
7049888,2
7043434,2
7040885,1
7034233,2
7017558,2
7021266,2
7066738,2
7013053,2
6994698,2
6953627,2
7013840,1
7033276,2
6962287,2
7115094,2
7002592,2
7030496,2
7002859,1
7027396,2
7040227,2
7061524,2
7001724,2
7080737,2
7169434,2
7066823,2
7020356,2
7006862,2
7032211,2
7021931,2
7068299,2
7012438,2
7058019,2
7159658,2
7184095,2
6971209,2
7051353,2
6959894,2
7028349,2
7011008,2
7027971,2
7011844,2
7074773,2
6987923,2
7071792,2
6967628,2
7004404,1
7212051,2
6952337,2
6987060,2
6976609,2
7015988,2
7054344,2
7068248,2
7123711,2
6958405,2
7056610,2
7006664,2
7035866,2
6981616,2
7054071,2
7135715,2
7005696,2
7010659,2
7052123,2
6993588,2
6965352,1
6971830,2
6963235,2
7012261,2
6959754,2
7016729,2
6996900,1
6992664,2
7187477,2
6984001,1
7080117,2
7004804,2
7064003,2
7013799,2
7014036,2
7046794,2
6973027,2
7108202,2
7002815,2
7023034,2
7005257,2
6988725,2
6957941,2
6990754,2
6999868,2
7032295,2
7022890,2
7026577,2
6964917,2
7078299,2
6979871,2
7081114,2
7054470,2
7018637,2
6991867,2
6994053,2
7026716,2
7109857,2
7210773,2
7023578,2
7076069,2
6955622,2
7021807,2
6976092,2
7007466,2
7035133,2
7020190,2
6959860,2
7022976,1
7055726,2
6963257,2
6985378,2
7072110,2
7071020,1
6968811,2
7014414,2
6977984,2
7032789,2
6971412,2
6994339,2
7068382,2
6980633,2
6993906,2
7075230,2
7005264,2
6967741,2
7027955,2
7031089,2
7011166,2
6987121,2
7127995,2
7008340,2
7045381,2
7074039,2
7042526,2
7043282,2
7113307,2
7057419,2
7049848,2
7065083,2
6952148,2
7016068,2
7231907,2
7027002,2
7024343,2
7001250,2
7032635,2
7234470,2
6976584,0
7057897,2
7031248,2
6969910,2
6951989,2
7035010,2
7071238,2
7049545,1
6954705,2
7187765,2
7064278,2
6981977,1
6989167,2
7055602,2
6989400,2
7029012,2
7062494,2
7105165,2
7029522,2
7073283,2
6967412,2
6973104,2
6957592,2
7227913,2
7007521,2
7038633,2
7011679,2
6971994,2
7083529,2
7005540,2
6991728,2
7192856,2
7010207,2
7046675,2
6967934,2
6982588,2
6996720,2
7229077,2
6964506,2
7027273,2
6972024,2
7070015,2
6958379,1
6997380,2
7040800,2
7109133,2
7000878,2
7016539,2
6964417,2
7078258,2
7084431,2
7040526,2
7058404,2
7061153,2
7006442,2
7023925,2
6975357,2
7008367,2
6955251,2
7002270,1
6978472,1
6982741,2
7001082,2
6952535,1
7034945,2
6993751,2
7026936,2
7448999,2
7052954,2
6969877,1
6983641,2
6961186,2
7081245,2
7020569,2
6970171,2
7230101,2
6999574,2
6964301,2
7044920,2
7047498,2
7065090,2
