LotFrontage,LotArea,LotShape,YearBuilt,YearRemodAdd,MasVnrArea,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,HeatingQC,BedroomAbvGr,TotRmsAbvGrd,Functional,GarageYrBlt,GarageCars,PavedDrive,WoodDeckSF,OverallGrade,GarageGrade,ExterGrade,KitchenScore,FireplaceScore,GarageScore,TotalBath,AllSF,AllFlrsSF,AllPorchSF,HasMasVnr,BoughtOffPlan,SalePrice
0.079843214,-0.390447123,0.700716543,0.358202206,0.880629135,-0.573756576,-0.874670235,3.715324901,-0.628950768,0.890533549,0.881196277,-1.282652211,0.699108401,-1.060302733,-1.555430003,0.254751521,0.269829741,0.315804334,0.290175955,-0.749774501,0.64947869,0.100744539,0.784483461,-1.002394781,-0.951673463,1.486113518,-0.26311499,-1.216900457,-1.391664624,-0.827645487,-0.819537547,-0.303764824,138000
-1.691836535,-0.610079596,0.700716543,1.053768741,0.880629135,0.386961497,0.949856788,-0.072849508,1.30505624,0.890533549,0.576621098,-0.913911725,0.699108401,-2.28651463,-1.555430003,0.254751521,1.02014251,0.315804334,0.290175955,0.368888923,-0.82924058,0.100744539,0.784483461,0.935834702,-0.951673463,-0.256784339,-0.26311499,-1.132718727,-1.32661851,-0.827645487,1.220200348,-0.303764824,140000
0.906627097,-0.249435974,-1.028509366,0.126346695,-0.475628225,-0.573756576,0.949856788,-0.072849508,-0.628950768,-0.933118838,-1.016004839,0.807631285,-1.430393339,0.165909165,-0.934792545,0.254751521,0.10309357,-1.02475284,0.290175955,-0.749774501,-0.82924058,0.100744539,-0.775909871,-1.002394781,-0.951673463,-0.872960349,-1.548670108,-0.932787119,-1.17213399,-0.827645487,-0.819537547,-0.303764824,110000
0.345595176,0.086556058,-1.028509366,1.120013172,1.025942423,0.771248726,0.949856788,-0.072849508,2.272059745,0.890533549,2.290147106,-0.395865274,0.699108401,0.165909165,0.306482371,0.254751521,1.103510596,1.656361509,0.290175955,0.688507044,0.64947869,0.100744539,0.784483461,0.935834702,0.610487261,1.2308406,1.022440129,1.424301315,0.661353348,1.03262072,1.220200348,3.292020409,319000
0.079843214,-0.694787732,0.700716543,-2.026597341,0.396251506,-0.573756576,-0.874670235,-0.072849508,-0.628950768,-0.933118838,-1.016004839,0.264700506,0.699108401,0.165909165,0.306482371,0.254751521,-2.022792609,-1.02475284,-3.733597291,-0.749774501,0.64947869,0.100744539,-0.775909871,-1.002394781,-0.951673463,-1.154640811,-1.548670108,-0.664457855,-0.269619158,0.679647132,-0.819537547,-0.303764824,114504
-0.126852757,-0.66212184,0.700716543,1.153135388,1.074380186,-0.166864216,0.949856788,-0.072849508,1.30505624,-0.933118838,-1.016004839,1.563209951,0.699108401,-1.060302733,0.306482371,0.254751521,1.145194638,1.656361509,0.290175955,0.209079862,0.64947869,0.100744539,0.784483461,0.935834702,0.610487261,0.746702306,-0.26311499,0.135268577,-0.200507662,-0.67500826,1.220200348,3.292020409,194201
0.67040313,0.257189692,0.700716543,0.192591126,-0.378752699,2.020182222,0.949856788,-0.072849508,0.338052736,0.890533549,1.966971916,-1.282652211,0.699108401,0.165909165,0.306482371,0.254751521,-0.063642601,0.315804334,0.290175955,-0.749774501,-0.82924058,0.100744539,-0.775909871,0.935834702,0.610487261,0.627868361,1.022440129,0.68376516,0.297501648,-0.827645487,1.220200348,-0.303764824,217500
-0.983164635,-0.862175067,0.700716543,0.291957774,-0.233439411,-0.573756576,0.949856788,-0.072849508,-0.628950768,-0.933118838,-0.827679728,-1.230621345,-1.430393339,0.165909165,-0.314155087,0.254751521,0.061409527,0.315804334,0.290175955,0.536688436,-0.82924058,0.100744539,0.784483461,-1.002394781,0.610487261,-0.115944108,1.665217688,-0.375083159,0.112526762,-0.827645487,-0.819537547,-0.303764824,151000
0.493235155,0.048513482,0.700716543,1.120013172,0.977504661,1.008602603,0.949856788,-0.072849508,1.30505624,0.890533549,0.253445908,-0.124399885,0.699108401,0.165909165,0.927119829,0.254751521,1.02014251,0.315804334,0.290175955,0.680516591,0.64947869,0.100744539,0.784483461,0.935834702,0.610487261,1.134012941,1.665217688,0.532501115,0.819903251,-0.255255885,1.220200348,-0.303764824,275000
-0.215436744,-0.146974636,0.700716543,-1.132297511,-1.686572296,-0.573756576,-0.874670235,-0.072849508,-0.628950768,-0.933118838,-1.016004839,0.481872818,-1.430393339,0.165909165,-0.314155087,0.254751521,0.019725485,-1.02475284,-1.721710668,-0.749774501,-0.82924058,0.100744539,0.784483461,0.935834702,0.610487261,0.288971555,-0.905892549,-0.528977884,-0.255390321,1.919824603,-0.819537547,-0.303764824,141000
0.67040313,-0.041368445,-1.028509366,0.689424365,0.347813744,-0.573756576,0.949856788,-0.072849508,0.338052736,0.890533549,0.81842124,-1.013449034,0.699108401,0.165909165,0.927119829,0.254751521,0.56161804,0.315804334,0.290175955,0.209079862,0.64947869,0.100744539,0.784483461,0.935834702,0.610487261,0.121723781,1.665217688,0.34966892,0.842262853,0.603328518,-0.819537547,-0.303764824,220000
-0.80599666,-0.737192523,0.700716543,1.086890956,0.977504661,-0.573756576,0.949856788,-0.072849508,-0.628950768,-0.933118838,-1.016004839,0.074674734,0.699108401,-1.060302733,-1.555430003,0.254751521,1.061826553,0.315804334,0.290175955,-0.749774501,0.64947869,0.100744539,0.784483461,0.935834702,-0.951673463,0.007291094,0.379662569,-0.995923416,-0.611111256,0.813204706,-0.819537547,-0.303764824,151000
0.906627097,0.238827809,-1.028509366,1.020646525,0.832191372,-0.014279581,0.949856788,-0.072849508,0.338052736,0.890533549,1.127646422,0.01133281,0.699108401,0.165909165,-0.314155087,0.254751521,0.978458467,0.315804334,0.290175955,0.78439248,0.64947869,0.100744539,0.784483461,0.935834702,0.610487261,0.227353954,1.022440129,0.566699943,-0.013500084,-0.484211726,1.220200348,-0.303764824,221000
0.818043109,0.319680964,0.700716543,-0.204875465,0.250938218,0.420869194,-0.874670235,-0.072849508,-0.628950768,0.890533549,0.039545782,-0.572317777,-1.430393339,0.165909165,0.306482371,0.254751521,-0.563851114,0.315804334,0.290175955,-0.749774501,0.64947869,0.100744539,-0.775909871,-1.002394781,3.734808707,0.033698637,0.379662569,0.258910493,0.986583918,1.376054481,1.220200348,-0.303764824,205000
0.729459122,0.20443732,-2.757735274,0.821913229,0.541564795,-0.573756576,0.949856788,-0.072849508,-0.628950768,0.890533549,0.685896162,-0.585891046,0.699108401,0.165909165,-0.314155087,0.254751521,0.895090382,0.315804334,0.290175955,0.592621607,-0.82924058,0.100744539,0.784483461,0.935834702,-0.951673463,0.429811786,-0.26311499,-0.627628349,-0.936341826,-0.827645487,-0.819537547,-0.303764824,152000
0.611347138,-0.26871088,0.700716543,-0.767953136,0.832191372,-0.573756576,-0.874670235,3.715324901,-0.628950768,0.890533549,0.385970986,-0.61982422,0.699108401,0.165909165,0.927119829,0.254751521,-1.27247984,-1.02475284,0.290175955,0.073242161,0.64947869,0.100744539,0.784483461,0.935834702,-0.951673463,-1.09302321,2.307995247,0.456211422,1.031303122,-0.827645487,-0.819537547,-0.303764824,225000
0.611347138,0.174409047,0.700716543,-1.231664159,0.638440321,-0.573756576,0.949856788,-0.072849508,0.338052736,0.890533549,-0.020904253,-0.067844595,-1.430393339,1.392121062,2.168394745,0.254751521,-1.856056438,0.315804334,0.290175955,-0.749774501,0.64947869,0.100744539,-0.775909871,-1.002394781,2.172647984,-0.432834628,0.379662569,2.106962529,3.442074721,-0.827645487,-0.819537547,-0.303764824,359100
0.10937121,-0.254203977,0.700716543,-0.337364328,-1.153756905,0.511289718,-0.874670235,-0.072849508,0.338052736,-0.933118838,1.083471396,-0.997613553,0.699108401,0.165909165,-0.934792545,0.254751521,-0.730587285,-1.02475284,0.290175955,-0.238385507,-0.82924058,0.100744539,-0.775909871,-1.002394781,-0.951673463,-0.956584236,-0.26311499,-0.656565818,-0.958701428,-0.455592246,1.220200348,-0.303764824,118500
-1.691836535,0.060991447,0.700716543,0.954402093,0.735315846,0.579105112,0.949856788,-0.072849508,0.338052736,0.890533549,1.085796397,-0.070106807,0.699108401,0.165909165,0.927119829,0.254751521,0.895090382,1.656361509,0.290175955,1.271810114,0.64947869,0.100744539,0.784483461,0.935834702,2.172647984,1.134012941,1.665217688,1.362480357,1.326043326,0.527009905,1.220200348,-0.303764824,313000
-1.691836535,-0.005456253,-1.028509366,0.225713342,-0.330314936,0.742992313,0.949856788,-0.072849508,1.30505624,0.890533549,0.390620989,-0.316687869,-1.430393339,0.165909165,-0.314155087,0.254751521,-0.021958558,0.315804334,0.290175955,-0.749774501,-0.82924058,0.100744539,-0.775909871,-1.002394781,0.610487261,0.3769967,0.379662569,-0.648673781,-0.952603355,-0.827645487,1.220200348,-0.303764824,148000
-1.691836535,0.145699583,0.700716543,0.987524309,0.783753609,0.036581964,0.949856788,-0.072849508,1.30505624,0.890533549,1.285746515,-0.583628834,0.699108401,0.165909165,0.306482371,0.254751521,0.936774425,0.315804334,0.290175955,0.528697983,0.64947869,0.100744539,0.784483461,0.935834702,0.610487261,0.231755212,1.665217688,0.807407076,0.754857137,0.33621337,1.220200348,-0.303764824,261500
0.375123172,-0.207639864,0.700716543,1.186257604,1.074380186,-0.573756576,0.949856788,-0.072849508,-0.628950768,0.890533549,-0.537054557,0.785009169,0.699108401,0.165909165,-0.314155087,0.254751521,0.061409527,-2.365310014,0.290175955,-0.749774501,-0.82924058,-3.020192679,-0.775909871,-1.002394781,-0.951673463,-2.10531237,-1.548670108,-0.417174024,-0.773726541,-0.541450686,-0.819537547,3.292020409,147000
-1.071748623,-0.90873918,0.700716543,0.026980047,-0.620941513,-0.573756576,0.949856788,-0.072849508,1.30505624,-0.933118838,-0.667254633,-1.282652211,0.699108401,-2.28651463,-2.176067461,0.254751521,0.061409527,-2.365310014,0.290175955,0.01730899,-0.82924058,-3.020192679,-0.775909871,-1.002394781,-0.951673463,-2.10531237,-0.26311499,-1.706206761,-1.769745162,-0.598689646,-0.819537547,-0.303764824,75500
0.67040313,-0.16726401,0.700716543,-0.271119897,-1.056881379,0.307843538,-0.874670235,-0.072849508,2.272059745,0.890533549,0.757971205,-0.891289609,0.699108401,0.165909165,-0.314155087,0.254751521,-0.647219199,0.315804334,0.290175955,0.209079862,0.64947869,0.100744539,0.784483461,0.935834702,-0.951673463,0.007291094,-0.26311499,-0.746008906,-0.907884152,-0.827645487,1.220200348,-0.303764824,137500
-1.691836535,-0.262522621,-1.028509366,1.020646525,0.880629135,-0.573756576,0.949856788,-0.072849508,-0.628950768,0.890533549,0.046520786,-0.545171238,0.699108401,0.165909165,0.306482371,0.254751521,0.978458467,0.315804334,0.290175955,0.049270802,-0.82924058,0.100744539,0.784483461,0.935834702,0.610487261,-0.375618284,1.665217688,-0.348776369,0.016990282,-0.112158485,-0.819537547,-0.303764824,183200
0.050315218,-0.326839936,0.700716543,-0.56921984,-1.492821245,-0.573756576,-0.874670235,-0.072849508,-0.628950768,-0.933118838,-1.016004839,0.59950782,0.699108401,-1.060302733,-1.555430003,0.254751521,-0.688903242,0.315804334,0.290175955,-0.749774501,-0.82924058,0.100744539,-0.775909871,0.935834702,-0.951673463,0.21855144,-1.548670108,-1.174809592,-1.359141567,-0.827645487,-0.819537547,-0.303764824,105500
0.965683088,0.126323231,0.700716543,1.186257604,1.074380186,1.980623242,0.949856788,-0.072849508,1.30505624,0.890533549,-0.904404773,2.730511124,0.699108401,0.165909165,1.547757287,0.254751521,1.186878681,1.656361509,0.290175955,-0.749774501,0.64947869,0.100744539,0.784483461,0.935834702,0.610487261,1.301260715,-0.26311499,1.43745471,0.665418731,2.683010739,1.220200348,3.292020409,314813
0.818043109,0.182119009,0.700716543,1.053768741,0.880629135,0.703433333,0.949856788,-0.072849508,2.272059745,0.890533549,1.009071352,0.099559061,0.699108401,1.392121062,2.168394745,0.254751521,1.02014251,1.656361509,0.290175955,0.592621607,0.64947869,0.100744539,0.784483461,0.935834702,2.172647984,1.191229285,1.665217688,1.561096625,1.547606652,-0.827645487,1.220200348,-0.303764824,305000
-0.363076723,-0.223262682,0.700716543,-1.894108477,-1.686572296,-0.573756576,-0.874670235,-0.072849508,-0.628950768,0.890533549,-0.920679783,0.579147915,-1.430393339,-1.060302733,-0.934792545,0.254751521,0.061409527,-2.365310014,-3.733597291,-0.749774501,-3.047319485,-3.020192679,-0.775909871,-1.002394781,-0.951673463,-2.10531237,-0.26311499,-1.090627862,-1.294095453,0.126337183,-0.819537547,-0.303764824,67000
0.965683088,0.035629729,0.700716543,0.093224479,0.590002558,-0.573756576,-0.874670235,-0.072849508,-0.628950768,0.890533549,1.206696469,-0.413962966,-1.430393339,1.392121062,1.547757287,0.254751521,-0.188694729,0.315804334,0.290175955,-0.446137286,0.64947869,0.100744539,-0.775909871,-1.002394781,0.610487261,0.641072133,0.379662569,2.07670972,2.263113905,1.490532402,-0.819537547,-0.303764824,240000
0.404651168,-0.343375776,0.700716543,0.192591126,-0.378752699,0.29088969,-0.874670235,-0.072849508,-0.628950768,0.890533549,0.285995927,-0.33252335,-1.430393339,0.165909165,-0.314155087,0.254751521,0.311513784,0.315804334,0.290175955,0.78439248,-0.82924058,0.100744539,-0.775909871,-1.002394781,-0.951673463,0.024896123,-1.548670108,-0.785469092,-1.05830329,-0.827645487,1.220200348,-0.303764824,135000
-1.691836535,-0.845233439,0.700716543,0.954402093,0.735315846,2.325351492,0.949856788,-0.072849508,-0.628950768,0.890533549,-0.039504264,-0.522549122,0.699108401,-1.060302733,-1.555430003,0.254751521,0.895090382,0.315804334,0.290175955,-0.749774501,-0.82924058,0.100744539,0.784483461,0.935834702,0.610487261,-0.168759195,0.379662569,-0.380344517,0.023088355,-0.522371033,1.220200348,-0.303764824,168500
0.67040313,-0.004949019,0.700716543,0.026980047,-0.620941513,1.053812866,-0.874670235,-0.072849508,-0.628950768,-0.933118838,-0.441729501,-0.185479597,0.699108401,1.392121062,0.927119829,-2.810688266,-0.272062815,0.315804334,0.290175955,0.432812547,-0.82924058,0.100744539,-0.775909871,-1.002394781,0.610487261,0.024896123,1.022440129,-0.046248277,0.58817647,0.574709038,-0.819537547,-0.303764824,165150
0.877099101,-0.045527766,-1.028509366,-0.304242113,-1.105319142,0.90122823,-0.874670235,-0.072849508,-0.628950768,-0.933118838,-1.016004839,1.241975907,-1.430393339,0.165909165,-0.934792545,0.254751521,-0.688903242,0.315804334,0.290175955,-0.749774501,-0.82924058,0.100744539,-0.775909871,-1.002394781,-0.951673463,-0.168759195,-0.905892549,-0.42769674,-0.781857306,2.845187793,1.220200348,-0.303764824,160000
-1.691836535,0.192060802,-1.028509366,-0.370486544,-0.330314936,-0.573756576,-0.874670235,-0.072849508,-0.628950768,-0.933118838,-1.016004839,0.92979071,-1.430393339,0.165909165,-0.314155087,-2.810688266,-0.772271327,-1.02475284,0.290175955,-0.749774501,-0.82924058,0.100744539,-0.775909871,-1.002394781,0.610487261,-0.846552806,-1.548670108,-0.2067197,-0.159853841,-0.484211726,-0.819537547,-0.303764824,139900
0.67040313,-0.086106514,0.700716543,-0.536097624,-0.620941513,0.3530538,-0.874670235,-0.072849508,1.30505624,0.890533549,0.551046083,-0.49087816,0.699108401,0.165909165,0.306482371,0.254751521,-0.980691541,-1.02475284,0.290175955,-0.749774501,-0.82924058,0.100744539,-0.775909871,-1.002394781,2.172647984,-0.503254743,-0.26311499,0.15631401,0.039349883,0.97538176,1.220200348,-0.303764824,153000
0.375123172,0.117395906,-1.028509366,-0.072386601,-0.766254802,0.511289718,0.949856788,-0.072849508,1.30505624,-0.933118838,0.49524605,-0.400389697,-1.430393339,2.618332959,1.547757287,0.254751521,-0.397114943,0.315804334,0.290175955,1.927027262,-0.82924058,0.100744539,-0.775909871,-1.002394781,2.172647984,0.112921267,0.379662569,0.74032476,1.177656878,-0.827645487,1.220200348,-0.303764824,135000
0.729459122,-0.144945699,0.700716543,-0.237997681,-1.008443616,0.889925665,-0.874670235,-0.072849508,2.272059745,0.890533549,0.434796015,-0.631135278,-1.430393339,0.165909165,-0.314155087,0.254751521,-0.605535156,0.315804334,0.290175955,0.656545232,-0.82924058,0.100744539,-0.775909871,-1.002394781,-0.951673463,0.183341382,0.379662569,0.053717527,-0.306207597,-0.827645487,1.220200348,-0.303764824,168500
-0.215436744,-0.146974636,0.700716543,-3.020263819,0.299375981,-0.573756576,-0.874670235,-0.072849508,-0.628950768,-0.933118838,-1.016004839,0.156114351,-1.430393339,0.165909165,0.927119829,0.254751521,-1.73100431,-1.02475284,-3.733597291,-0.749774501,-0.82924058,0.100744539,-0.775909871,0.935834702,-0.951673463,-1.049010638,-1.548670108,-0.225134453,0.506868828,1.967523737,-0.819537547,-0.303764824,124000
-0.687884677,-0.594355331,0.700716543,1.153135388,1.025942423,0.036581964,0.949856788,3.715324901,0.338052736,0.890533549,-0.960204806,2.178531499,0.699108401,-1.060302733,-0.314155087,0.254751521,1.145194638,0.315804334,0.290175955,0.496736171,0.64947869,0.100744539,0.784483461,0.935834702,0.610487261,0.654275904,-0.26311499,0.724540686,0.10846138,-0.131238138,1.220200348,-0.303764824,209500
0.818043109,0.147221286,0.700716543,0.192591126,-0.378752699,0.607361526,-0.874670235,-0.072849508,-0.628950768,0.890533549,0.895146285,-0.006764883,-1.430393339,0.165909165,-0.314155087,0.254751521,-0.063642601,0.315804334,0.290175955,0.78439248,0.64947869,0.100744539,0.784483461,-1.002394781,0.610487261,0.288971555,-0.26311499,0.315470093,-0.182213442,-0.827645487,1.220200348,-0.303764824,82500
0.67040313,-0.121612919,0.700716543,-0.56921984,0.977504661,-0.573756576,-0.874670235,-0.072849508,-0.628950768,0.890533549,0.099995818,-1.038333361,-1.430393339,0.165909165,-0.314155087,0.254751521,-1.022375584,-1.02475284,0.290175955,2.366502179,0.64947869,0.100744539,-0.775909871,-1.002394781,-0.951673463,-0.960985494,-0.905892549,-0.585537484,-0.903818769,-0.827645487,-0.819537547,-0.303764824,139400
0.197955197,-0.351998759,0.700716543,0.291957774,-0.233439411,-0.573756576,-0.874670235,-0.072849508,-0.628950768,0.890533549,1.439196605,-1.282652211,0.699108401,-3.512726527,-1.555430003,0.254751521,0.061409527,0.315804334,0.290175955,1.359705098,-0.82924058,0.100744539,-0.775909871,0.935834702,-0.951673463,0.429811786,-0.26311499,-0.585537484,-0.903818769,-0.293415192,-0.819537547,-0.303764824,144000
0.079843214,0.045368629,0.700716543,-1.894108477,0.493127032,-0.573756576,-0.874670235,-0.072849508,-0.628950768,-0.933118838,-0.420804489,1.395806294,0.699108401,6.296968651,4.650944577,0.254751521,0.061409527,-2.365310014,-3.733597291,-0.749774501,0.64947869,-3.020192679,-0.775909871,0.935834702,-0.951673463,-2.10531237,-0.26311499,2.99613205,2.803809728,0.22173545,-0.819537547,-0.303764824,200000
-0.185908748,-0.43914162,0.700716543,-1.165419727,-1.686572296,-0.573756576,-0.874670235,-0.072849508,-0.628950768,-0.933118838,-1.016004839,-0.685428355,-1.430393339,-2.28651463,-1.555430003,-5.876128053,0.061409527,-2.365310014,-3.733597291,-0.749774501,-3.047319485,-3.020192679,-0.775909871,-1.002394781,0.610487261,-2.10531237,-1.548670108,-1.964013309,-1.424187681,-0.827645487,-0.819537547,-0.303764824,60000
-0.215436744,-0.451315245,0.700716543,-0.56921984,-1.492821245,-0.573756576,-0.874670235,-0.072849508,-0.628950768,-0.933118838,-1.016004839,0.552001376,-1.430393339,0.165909165,0.306482371,0.254751521,-1.022375584,-1.02475284,0.290175955,-0.749774501,-0.82924058,0.100744539,-0.775909871,4.812293668,-0.951673463,-0.978590523,-0.26311499,-0.472418284,-0.230998028,-0.827645487,-0.819537547,-0.303764824,93000
0.286539185,-0.169597288,0.700716543,-2.026597341,-1.686572296,-0.573756576,-0.874670235,-0.072849508,-0.628950768,-0.933118838,-1.016004839,0.518068203,0.699108401,-1.060302733,-1.555430003,0.254751521,0.061409527,-2.365310014,-1.721710668,1.871094091,0.64947869,-3.020192679,-0.775909871,-1.002394781,-0.951673463,-2.10531237,-1.548670108,-1.269514038,-1.432318446,0.736886092,-0.819537547,-0.303764824,85000
-0.126852757,-0.656035028,0.700716543,1.153135388,1.025942423,-0.573756576,0.949856788,3.715324901,1.30505624,0.890533549,1.667046739,-0.454682775,0.699108401,-2.28651463,0.306482371,0.254751521,1.145194638,1.656361509,0.290175955,1.743246843,0.64947869,0.100744539,0.784483461,0.935834702,0.610487261,0.746702306,1.022440129,0.696918556,0.134886363,-0.827645487,-0.819537547,3.292020409,264561
0.138899206,0.226045503,-1.028509366,1.053768741,0.929066898,2.093648898,0.949856788,-0.072849508,2.272059745,0.890533549,1.815846827,-0.603988739,0.699108401,-2.28651463,-0.314155087,0.254751521,1.02014251,0.315804334,0.290175955,0.728459309,0.64947869,0.100744539,0.784483461,0.935834702,0.610487261,0.482626873,-0.905892549,0.62983624,0.035284501,0.507930251,1.220200348,-0.303764824,274000
-1.691836535,-0.344796032,0.700716543,0.987524309,0.783753609,-0.573756576,0.949856788,-0.072849508,-0.628950768,0.890533549,0.699846171,-0.561006719,0.699108401,0.165909165,0.306482371,0.254751521,0.936774425,0.315804334,0.290175955,-0.749774501,0.64947869,0.100744539,0.784483461,0.935834702,0.610487261,0.75550482,1.665217688,0.564069263,0.870720528,1.414213788,-0.819537547,-0.303764824,226000
0.522763151,0.34605715,0.700716543,0.026980047,0.493127032,-0.573756576,0.949856788,-0.072849508,2.272059745,0.890533549,2.262247089,-0.056533537,0.699108401,1.392121062,1.547757287,0.254751521,-0.272062815,0.315804334,0.290175955,1.399657363,2.867557595,0.100744539,0.784483461,0.935834702,3.734808707,0.262564012,1.665217688,2.760686275,2.446056101,0.231275277,-0.819537547,-0.303764824,345000
0.67040313,0.034919601,0.700716543,-0.072386601,-0.766254802,0.912530796,-0.874670235,-0.072849508,-0.628950768,-0.933118838,0.130220836,-1.282652211,0.699108401,1.392121062,0.306482371,-2.810688266,-0.397114943,0.315804334,0.290175955,0.912239728,-0.82924058,0.100744539,-0.775909871,-1.002394781,-0.951673463,-0.071931536,0.379662569,-0.2067197,0.24261899,-0.827645487,1.220200348,-0.303764824,152000
0.818043109,-0.128004071,0.700716543,1.252502036,1.171255712,0.341751235,0.949856788,-0.072849508,0.338052736,0.890533549,1.590321694,0.176474255,0.699108401,-1.060302733,0.306482371,0.254751521,1.270246766,1.656361509,0.290175955,0.808363839,0.64947869,0.100744539,0.784483461,0.935834702,0.610487261,-0.001511421,1.665217688,1.282244646,0.539391885,0.412531984,1.220200348,3.292020409,370878
-1.691836535,0.008239074,-1.028509366,-0.006142169,-0.669379276,-0.573756576,-0.874670235,-0.072849508,-0.628950768,0.890533549,-0.360354453,0.219456275,-1.430393339,0.165909165,-0.934792545,0.254751521,0.019725485,0.315804334,0.290175955,-0.749774501,-0.82924058,0.100744539,-0.775909871,-1.002394781,-0.951673463,0.429811786,0.379662569,-0.782838413,-1.056270599,2.530373512,-0.819537547,-0.303764824,143250
0.079843214,-0.329579001,0.700716543,-0.701708704,-1.686572296,-0.573756576,-2.699197257,-3.861023917,-0.628950768,-2.756771225,-1.016004839,-1.282652211,0.699108401,0.165909165,0.306482371,-2.810688266,-1.189111755,0.315804334,0.290175955,-0.749774501,-0.82924058,0.100744539,-0.775909871,-1.002394781,-0.951673463,-0.256784339,-1.548670108,-1.985058741,-0.920080298,-0.570070166,-0.819537547,-0.303764824,98300
0.818043109,0.000326219,-1.028509366,-0.602342056,-1.541259007,0.646920505,-0.874670235,-0.072849508,0.338052736,-0.933118838,0.146495845,0.061101465,0.699108401,0.165909165,-0.934792545,0.254751521,-1.064059627,0.315804334,0.290175955,-0.749774501,-0.82924058,0.100744539,-0.775909871,-1.002394781,2.172647984,0.073309952,-1.548670108,-0.48557168,-0.826576509,1.910284776,1.220200348,-0.303764824,155000
0.375123172,-0.278855567,0.700716543,-0.171753249,-0.91156809,1.409843681,-0.874670235,-0.072849508,-0.628950768,-0.933118838,-1.016004839,0.42757974,-1.430393339,1.392121062,0.306482371,0.254751521,-0.522167071,0.315804334,0.290175955,-0.749774501,-0.82924058,0.100744539,-0.775909871,-1.002394781,0.610487261,-0.159956681,-0.905892549,0.049771508,0.687778332,2.415895592,1.220200348,-0.303764824,155000
-1.071748623,-0.863595323,0.700716543,-0.039264385,-0.717817039,-0.573756576,0.949856788,-0.072849508,1.30505624,0.890533549,-0.711429659,-1.282652211,0.699108401,-2.28651463,-2.176067461,0.254751521,0.061409527,-2.365310014,0.290175955,-0.749774501,-0.82924058,-3.020192679,-0.775909871,-1.002394781,-0.951673463,-2.10531237,-0.26311499,-1.706206761,-1.769745162,-0.827645487,-0.819537547,-0.303764824,84500
0.227483193,-0.235740647,0.700716543,1.186257604,1.074380186,-0.573756576,0.949856788,-0.072849508,-0.628950768,-0.933118838,-1.016004839,0.5565258,0.699108401,0.165909165,0.306482371,0.254751521,1.186878681,0.315804334,0.290175955,-0.749774501,0.64947869,0.100744539,0.784483461,0.935834702,-0.951673463,0.368194185,0.379662569,-0.104123217,0.334090087,-0.827645487,-0.819537547,-0.303764824,205950
0.079843214,-0.138453099,0.700716543,-1.032930863,-1.686572296,-0.573756576,-0.874670235,-0.072849508,0.338052736,-0.933118838,-1.016004839,0.425317528,-1.430393339,1.392121062,0.306482371,0.254751521,-1.605952182,-1.02475284,-1.721710668,0.209079862,-0.82924058,0.100744539,-0.775909871,-1.002394781,0.610487261,-0.802540234,-0.26311499,-0.384290536,0.019022973,-0.827645487,-0.819537547,-0.303764824,108000
0.375123172,-0.172336353,0.700716543,0.821913229,0.541564795,-0.573756576,0.949856788,-0.072849508,-0.628950768,-0.933118838,-1.016004839,0.708093975,0.699108401,-1.060302733,0.306482371,0.254751521,0.728354211,0.315804334,0.290175955,-0.749774501,0.64947869,0.100744539,0.784483461,0.935834702,0.610487261,0.148131325,0.379662569,0.051086848,0.437757332,0.317133717,-0.819537547,-0.303764824,191000
0.079843214,-0.013064768,0.700716543,-2.159086205,0.493127032,-0.573756576,-0.874670235,-0.072849508,-0.628950768,-0.933118838,-1.016004839,0.42757974,0.699108401,0.165909165,0.306482371,0.254751521,-3.023209635,-1.02475284,0.290175955,-0.294318678,0.64947869,0.100744539,-0.775909871,-1.002394781,-0.951673463,-1.154640811,-1.548670108,-0.436904117,-0.064317361,1.452373095,-0.819537547,-0.303764824,135000
0.995211084,-0.001195484,-1.028509366,0.788791013,0.493127032,3.156090061,0.949856788,-0.072849508,2.272059745,0.890533549,2.92719748,-0.348358831,0.699108401,-1.060302733,0.306482371,0.254751521,0.686670168,1.656361509,0.290175955,1.135972413,0.64947869,0.100744539,3.905270126,0.935834702,0.610487261,1.587342434,1.665217688,2.18982892,1.244735683,-0.388813459,1.220200348,-0.303764824,350000
-1.071748623,-0.889565721,0.700716543,-0.006142169,-0.669379276,1.579382165,-0.874670235,-0.072849508,-0.628950768,-0.933118838,-1.016004839,-0.094991134,-1.430393339,0.165909165,-0.314155087,0.254751521,-0.313746857,-1.02475284,0.290175955,-0.749774501,-0.82924058,0.100744539,-0.775909871,-1.002394781,-0.951673463,-0.943380465,-0.905892549,-1.23663055,-0.830641891,-0.827645487,1.220200348,-0.303764824,88000
0.434179164,-0.044817638,-1.028509366,-0.40360876,1.025942423,-0.268587306,-0.874670235,-0.072849508,-0.628950768,0.890533549,0.857946263,-0.723885952,0.699108401,0.165909165,-0.934792545,0.254751521,-0.81395537,-1.02475284,0.290175955,-0.749774501,0.64947869,0.100744539,0.784483461,0.935834702,-0.951673463,-0.732120119,0.379662569,-0.593429521,-0.909916843,-0.827645487,1.220200348,-0.303764824,145500
